work_year,experience_level_pt,employment_type_pt,job_title,salary_in_usd,salary_usd_k,company_size_pt,remote_ratio_pt,residence_iso3
2024,Júnior,Tempo Integral,Data Management Analyst,75000,75.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Operations Manager,175000,175.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Operations Manager,122500,122.5,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Operations Analyst,145000,145.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Operations Analyst,80000,80.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Operations Analyst,145000,145.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Operations Analyst,80000,80.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Scientist,155000,155.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,124000,124.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,159000,159.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,100000,100.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,134275,134.275,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Scientist,92700,92.7,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Scientist,250000,250.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,150000,150.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,120000,120.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,120000,120.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,106000,106.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,66000,66.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,150000,150.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Scientist,120000,120.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Software Engineer,147700,147.7,Média,Remoto,USA
2024,Sênior,Tempo Integral,Software Engineer,118200,118.2,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Modeler,112300,112.3,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Modeler,93700,93.7,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,175633,175.633,Média,Presencial,CAN
2024,Sênior,Tempo Integral,Software Engineer,154100,154.1,Média,Presencial,CAN
2024,Sênior,Tempo Integral,Engineer,160000,160.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,113300,113.3,Média,Presencial,USA
2024,Pleno,Tempo Integral,Developer,133700,133.7,Média,Remoto,USA
2024,Pleno,Tempo Integral,Developer,94900,94.9,Média,Remoto,USA
2024,Sênior,Tempo Integral,Solutions Architect,247300,247.3,Média,Presencial,USA
2024,Sênior,Tempo Integral,Solutions Architect,139900,139.9,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,197700,197.7,Média,Remoto,USA
2024,Sênior,Tempo Integral,Engineer,197700,197.7,Média,Remoto,USA
2024,Sênior,Tempo Integral,Software Engineer,240000,240.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Software Engineer,169000,169.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Research Scientist,258100,258.1,Média,Presencial,USA
2024,Sênior,Tempo Integral,Research Scientist,151900,151.9,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,294000,294.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,196000,196.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,294000,294.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,196000,196.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,294000,294.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,196000,196.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Engineer,252000,252.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Engineer,138000,138.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Full Stack Engineer,170000,170.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Full Stack Engineer,130000,130.0,Média,Remoto,USA
2024,Júnior,Tempo Integral,Manager,190000,190.0,Média,Remoto,USA
2024,Júnior,Tempo Integral,Manager,165000,165.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Product Manager,125000,125.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Product Manager,96000,96.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,168480,168.48,Média,Remoto,USA
2024,Sênior,Tempo Integral,Engineer,91520,91.52,Média,Remoto,USA
2024,Sênior,Tempo Integral,Engineer,166900,166.9,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,94300,94.3,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,166900,166.9,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,94300,94.3,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,166900,166.9,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,94300,94.3,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,166900,166.9,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,94300,94.3,Média,Presencial,USA
2024,Sênior,Tempo Integral,DevOps Engineer,136000,136.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,DevOps Engineer,125000,125.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Analyst,150000,150.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Analyst,85000,85.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Analyst,200000,200.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Analyst,150000,150.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Solutions Engineer,255000,255.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Solutions Engineer,200000,200.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Manager,163944,163.944,Média,Presencial,USA
2024,Pleno,Tempo Integral,Manager,136620,136.62,Média,Presencial,USA
2024,Pleno,Tempo Integral,Product Manager,254856,254.856,Média,Presencial,USA
2024,Pleno,Tempo Integral,Product Manager,210000,210.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Product Manager,150000,150.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Product Manager,90000,90.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Engineer,75000,75.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Engineer,75000,75.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Business Analyst,130000,130.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Business Analyst,100000,100.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Machine Learning Engineer,250000,250.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Machine Learning Engineer,145000,145.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Machine Learning Engineer,250000,250.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Machine Learning Engineer,145000,145.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Machine Learning Engineer,250000,250.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Machine Learning Engineer,145000,145.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Software Engineer,240240,240.24,Média,Presencial,USA
2024,Pleno,Tempo Integral,Software Engineer,232000,232.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,264200,264.2,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,143100,143.1,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,199800,199.8,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,136100,136.1,Média,Presencial,USA
2024,Pleno,Tempo Integral,Machine Learning Engineer,264200,264.2,Média,Presencial,USA
2024,Pleno,Tempo Integral,Machine Learning Engineer,143100,143.1,Média,Presencial,USA
2024,Pleno,Tempo Integral,Engineer,204000,204.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Engineer,135400,135.4,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Visualization Engineer,278900,278.9,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Visualization Engineer,157000,157.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,214000,214.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,142000,142.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Analyst,275000,275.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Analyst,133000,133.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Analyst,198700,198.7,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Analyst,123700,123.7,Média,Remoto,USA
2024,Júnior,Tempo Integral,Data Analyst,46000,46.0,Média,Presencial,CAN
2024,Júnior,Tempo Integral,Data Analyst,44000,44.0,Média,Presencial,CAN
2024,Pleno,Tempo Integral,Manager,99000,99.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Manager,69300,69.3,Média,Presencial,USA
2024,Sênior,Tempo Integral,Manager,213840,213.84,Média,Presencial,USA
2024,Sênior,Tempo Integral,Manager,152000,152.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,116940,116.94,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,80256,80.256,Média,Presencial,USA
2024,Sênior,Tempo Integral,Applied Scientist,314400,314.4,Média,Presencial,USA
2024,Sênior,Tempo Integral,Applied Scientist,161600,161.6,Média,Presencial,USA
2024,Pleno,Tempo Integral,BI Developer,144320,144.32,Média,Presencial,USA
2024,Pleno,Tempo Integral,BI Developer,104960,104.96,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,156000,156.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,124000,124.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,240000,240.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,135000,135.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,242000,242.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,173000,173.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,171000,171.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,114000,114.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,204000,204.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,145000,145.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,235400,235.4,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,209720,209.72,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,140000,140.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Scientist,130000,130.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Scientist,120000,120.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Scientist,110000,110.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Scientist,85800,85.8,Média,Presencial,MEX
2024,Sênior,Tempo Integral,Data Scientist,83400,83.4,Média,Presencial,MEX
2024,Pleno,Tempo Integral,Research Engineer,173000,173.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Research Engineer,112500,112.5,Média,Presencial,USA
2024,Sênior,Tempo Integral,Manager,211800,211.8,Média,Presencial,USA
2024,Sênior,Tempo Integral,Manager,129800,129.8,Média,Presencial,USA
2024,Pleno,Tempo Integral,AI Engineer,140000,140.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,AI Engineer,100000,100.0,Média,Remoto,USA
2024,Júnior,Tempo Integral,Data Operations Analyst,87768,87.768,Média,Remoto,USA
2024,Júnior,Tempo Integral,Data Operations Analyst,66240,66.24,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Operations Engineer,128600,128.6,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Operations Engineer,100000,100.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Specialist,78998,78.998,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Specialist,56264,56.264,Média,Presencial,USA
2024,Pleno,Tempo Integral,Analytics Engineer,221100,221.1,Média,Presencial,USA
2024,Pleno,Tempo Integral,Analytics Engineer,202233,202.233,Média,Presencial,USA
2024,Sênior,Tempo Integral,Systems Engineer,125000,125.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Systems Engineer,100000,100.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,201000,201.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,190000,190.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Analyst,115000,115.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Analyst,94200,94.2,Média,Presencial,USA
2024,Sênior,Tempo Integral,Product Manager,393300,393.3,Média,Presencial,USA
2024,Sênior,Tempo Integral,Product Manager,199500,199.5,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,284000,284.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,189000,189.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Development Engineer,250200,250.2,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Development Engineer,117200,117.2,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,250200,250.2,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,117200,117.2,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,225000,225.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,160000,160.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Manager,410000,410.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Manager,224000,224.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Manager,160000,160.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Manager,105000,105.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Engineer,100000,100.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Engineer,68123,68.123,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,140000,140.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,103685,103.685,Média,Presencial,USA
2024,Pleno,Tempo Integral,Software Engineer,83028,83.028,Média,Presencial,USA
2024,Pleno,Tempo Integral,Software Engineer,83028,83.028,Média,Presencial,USA
2024,Pleno,Tempo Integral,Software Engineer,118612,118.612,Média,Presencial,USA
2024,Pleno,Tempo Integral,Software Engineer,83028,83.028,Média,Presencial,USA
2024,Pleno,Tempo Integral,Software Engineer,118612,118.612,Média,Presencial,USA
2024,Pleno,Tempo Integral,Software Engineer,83028,83.028,Média,Presencial,USA
2024,Júnior,Tempo Integral,Engineer,80000,80.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Engineer,56566,56.566,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,170000,170.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,126017,126.017,Média,Presencial,USA
2024,Pleno,Tempo Integral,Software Engineer,118612,118.612,Média,Presencial,USA
2024,Pleno,Tempo Integral,Software Engineer,83028,83.028,Média,Presencial,USA
2024,Pleno,Tempo Integral,Software Engineer,118612,118.612,Média,Presencial,USA
2024,Pleno,Tempo Integral,Software Engineer,83028,83.028,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,180024,180.024,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,126017,126.017,Média,Presencial,USA
2024,Pleno,Tempo Integral,Software Engineer,80808,80.808,Média,Presencial,USA
2024,Pleno,Tempo Integral,Software Engineer,56566,56.566,Média,Presencial,USA
2024,Pleno,Tempo Integral,Software Engineer,80808,80.808,Média,Presencial,USA
2024,Pleno,Tempo Integral,Software Engineer,56566,56.566,Média,Presencial,USA
2024,Sênior,Tempo Integral,Manager,211800,211.8,Média,Presencial,USA
2024,Sênior,Tempo Integral,Manager,129800,129.8,Média,Presencial,USA
2024,Sênior,Tempo Integral,Manager,211800,211.8,Média,Remoto,USA
2024,Sênior,Tempo Integral,Manager,129800,129.8,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Engineer,193000,193.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,84600,84.6,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Quality Specialist,107590,107.59,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Quality Specialist,82764,82.764,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,165000,165.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Software Engineer,105000,105.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Governance Specialist,170100,170.1,Média,Presencial,NLD
2024,Sênior,Tempo Integral,Data Governance Specialist,89100,89.1,Média,Presencial,NLD
2024,Júnior,Tempo Integral,Data Analyst,93900,93.9,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,65100,65.1,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,137000,137.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,60400,60.4,Média,Presencial,USA
2024,Pleno,Tempo Integral,Manager,139300,139.3,Média,Remoto,USA
2024,Pleno,Tempo Integral,Manager,118000,118.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Systems Engineer,128000,128.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Systems Engineer,64000,64.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Systems Engineer,163000,163.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Systems Engineer,77000,77.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Analyst,163125,163.125,Média,Presencial,USA
2024,Júnior,Tempo Integral,Analyst,97875,97.875,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,170000,170.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,135000,135.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,209657,209.657,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,106250,106.25,Média,Presencial,USA
2024,Pleno,Tempo Integral,Analyst,137000,137.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Analyst,60300,60.3,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,162800,162.8,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,99800,99.8,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Specialist,89600,89.6,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Specialist,61800,61.8,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Engineer,184320,184.32,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Engineer,122880,122.88,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Engineer,155000,155.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Engineer,95000,95.0,Média,Remoto,USA
2024,Júnior,Tempo Integral,Data Engineer,96400,96.4,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Engineer,64200,64.2,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Scientist,108000,108.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Scientist,86000,86.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,147400,147.4,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,60900,60.9,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,379500,379.5,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,248000,248.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,147900,147.9,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,72200,72.2,Média,Presencial,USA
2024,Pleno,Tempo Integral,Manager,125000,125.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Manager,110000,110.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,339250,339.25,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,180000,180.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Integration Specialist,101365,101.365,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Integration Specialist,90459,90.459,Média,Remoto,USA
2024,Sênior,Tempo Integral,Principal Statistical Programmer,218000,218.0,Média,Presencial,USA
